x1,x2,y
169.78,28.848,257.1
169.64,29.301,263.9
169.5,29.759,266.2
169.37,30.212,267.6
169.23,30.665,274.5
169.09,31.112,273.8
168.95,31.576,273.9
168.82,32.023,268.6
168.68,32.475,271.3
168.53,32.928,270.4
168.39,33.381,270.7
168.24,33.833,275.8
168.09,34.286,271.9
167.94,34.733,272
167.79,35.185,275.1
167.62,35.644,271.2
167.48,36.091,272.1
167.32,36.543,279.3
167.17,36.996,276.8
167.01,37.449,274.5
166.85,37.895,275.8
166.69,38.342,272.9
166.52,38.795,272.9
166.35,39.242,265.8
166.19,39.695,265.5
166.03,40.141,268.5
165.85,40.588,271.2
165.68,41.041,261.1
165.5,41.488,267.8
165.33,41.941,274.7
165.17,42.387,277.2
164.99,42.84,284.8
164.79,43.287,280.4
164.62,43.734,282.9
164.44,44.187,285.4
164.25,44.633,293
164.06,45.08,298
163.87,45.527,303.9
163.67,45.974,303.7
163.47,46.427,298.7
163.26,46.874,303.7
163.06,47.321,307.2
162.85,47.773,305.6
162.63,48.209,301.4
162.41,48.656,298.8
162.19,49.102,298.8
161.97,49.544,301.1
161.75,49.985,296.7
161.52,50.426,297.5
161.29,50.867,303
161.06,51.303,308.4
160.82,51.744,310.1
160.56,52.185,309.6
160.31,52.626,311.5
160.08,53.067,312.2
159.83,53.509,314.9
159.58,53.95,315.5
159.32,54.391,315.6
159.03,54.832,313.6
158.77,55.279,296.1
158.46,55.709,297.4
158.17,56.156,295.4
157.88,56.585,303.1
157.58,57.026,317.7
157.27,57.456,316.2
156.96,57.892,315.8
156.64,58.327,307.9
156.31,58.757,309.2
155.96,59.187,308.7
155.63,59.622,311.6
155.28,60.052,306.5
154.9,60.476,303.5
154.56,60.911,310.8
154.16,61.335,303.5
153.77,61.765,301.4
153.38,62.189,294.8
152.97,62.613,287.6
152.55,63.037,285.8
152.1,63.455,286.3
151.67,63.885,280.9
151.22,64.303,279.9
150.76,64.716,272.2
150.28,65.134,267.3
149.78,65.552,277.1
149.27,65.965,280.7
147.62,67.196,291.8
147.06,67.609,282.7
146.46,68.016,283.7
145.82,68.417,284
145.21,68.818,285
144.55,69.219,288.2
143.84,69.609,283.1
143.15,70.01,268.7
142.4,70.405,285.7
141.65,70.789,283.2
140.84,71.184,296.6
140.01,71.562,293.4
139.13,71.935,283.4
138.26,72.319,286.7
137.34,72.691,271.5
136.34,73.052,284.3
135.34,73.419,284.6
134.28,73.774,287.5
133.23,74.135,268.7
132.09,74.485,285.6
130.9,74.828,286.3
129.66,75.161,278.5
128.37,75.493,278.6
127.01,75.814,281
125.59,76.117,275.9
124.13,76.433,289.8
122.6,76.731,285.9
120.99,77.023,272.4
119.35,77.292,265.9
117.59,77.567,249.5
115.74,77.813,270.5
-95.667,-81.944,183.8
-98.996,-82.019,163
-102.27,-82.07,178.7
-105.62,-82.093,174.6
-108.95,-82.088,176.5
-112.3,-82.059,175.1
-115.61,-82.002,169.1
-118.88,-81.922,167.5
-122.06,-81.818,179.3
-136.51,-80.97,183.7
-139.02,-80.741,170
-141.41,-80.495,181.8
-143.73,-80.243,181.9
-145.88,-79.956,183.9
-147.97,-79.681,194.9
-149.86,-79.366,195.8
-151.74,-79.068,194.9
-153.4,-78.742,195.7
-155.05,-78.409,193.1
-156.6,-78.071,206
-158.07,-77.727,209.9
-159.44,-77.378,206.6
-160.71,-77.006,215.3
-162.03,-76.645,217.3
-163.16,-76.266,221.9
-164.34,-75.9,219.2
-165.4,-75.522,222.8
-166.38,-75.126,218.3
-167.4,-74.748,217
-168.28,-74.347,214.6
-169.16,-73.952,214.1
-169.99,-73.556,222.7
-170.8,-73.155,214.7
-171.58,-72.748,220.2
-172.32,-72.342,225.6
-173.01,-71.935,229.7
-173.74,-71.528,236.3
-174.39,-71.116,236.6
-175.02,-70.703,238.8
-175.62,-70.285,242.9
-176.2,-69.866,245.8
-176.75,-69.448,239.8
-177.29,-69.024,245
-177.81,-68.6,250.6
-178.32,-68.171,258.9
-178.8,-67.741,264.9
-179.27,-67.323,272
-179.73,-66.887,280
179.83,-66.463,291
179.4,-66.033,300.1
178.99,-65.604,320.2
178.59,-65.174,329.3
178.18,-64.744,342.2
177.79,-64.309,355.3
177.46,-63.868,372.4
177.07,-63.438,381.1
176.72,-63.002,397.6
176.39,-62.561,403.6
176.08,-62.126,411.5
175.76,-61.69,407.3
175.45,-61.243,409.4
175.13,-60.802,417.2
174.81,-60.367,415.9
174.54,-59.926,417.8
174.26,-59.484,416.9
173.97,-59.038,409
173.68,-58.602,404.1
173.41,-58.155,395.6
173.15,-57.708,392.6
172.89,-57.273,395.6
172.66,-56.82,402.3
172.4,-56.379,399.2
172.15,-55.932,391.5
171.92,-55.491,397.2
171.68,-55.044,390.3
171.45,-54.597,385.7
171.23,-54.15,384.3
171.01,-53.703,390.4
170.79,-53.262,391
170.58,-52.815,393
170.37,-52.368,388.6
170.16,-51.916,394.7
169.96,-51.469,395.9
169.76,-51.028,399
169.56,-50.575,402.4
169.37,-50.128,400.4
169.18,-49.681,411.1
168.99,-49.234,410.4
168.8,-48.782,412.3
168.63,-48.335,411.5
168.44,-47.882,411.1
168.27,-47.435,411.9
168.07,-46.988,403.5
167.91,-46.53,396.7
167.73,-46.083,408.5
167.56,-45.625,410.9
167.39,-45.172,401.5
167.22,-44.725,407.9
167.06,-44.272,391.9
166.9,-43.82,384.2
166.74,-43.379,369.2
166.58,-42.926,375.9
166.43,-42.473,365.6
166.27,-42.021,364
166.12,-41.568,364.8
165.97,-41.115,362.2
165.82,-40.663,363.5
165.67,-40.21,355.4
165.52,-39.758,351.3
165.38,-39.305,344.2
165.24,-38.852,349.1
165.09,-38.394,349.1
164.95,-37.947,348.4
164.81,-37.494,353.7
164.67,-37.042,350.8
164.53,-36.583,344.4
164.39,-36.131,332.6
164.24,-35.684,322.5
164.11,-35.22,334.9
163.97,-34.767,332.6
163.84,-34.309,323.7
163.71,-33.856,319.5
163.58,-33.398,318.8
163.45,-32.945,313.1
163.32,-32.492,310.5
163.19,-32.04,310.7
163.06,-31.581,298.9
162.94,-31.129,295.9
162.81,-30.676,306.9
162.69,-30.218,290.8
162.56,-29.759,301.1
162.42,-29.307,303.2
162.3,-28.848,308.6
162.18,-28.396,304.5
162.06,-27.943,296.5
161.94,-27.479,296.4
161.8,-27.026,297.2
161.68,-26.568,297.2
161.57,-26.11,302.1
161.46,-25.657,297.6
161.34,-25.204,292.7
161.22,-24.746,290.3
161.1,-24.293,289.6
160.99,-23.835,289.9
160.89,-23.382,293
160.77,-22.924,281
160.65,-22.471,284.8
160.53,-22.013,276
160.42,-21.56,275.4
160.3,-21.096,267.5
160.18,-20.638,267.3
160.07,-20.18,269.5
159.96,-19.727,261.2
159.85,-19.269,269.1
159.73,-18.816,265.7
159.63,-18.358,265.4
159.51,-17.899,262.6
159.4,-17.441,266.4
159.29,-16.977,269.4
159.17,-16.524,270.4
159.06,-16.066,265.6
158.95,-15.613,268.1
158.84,-15.155,268.9
158.73,-14.696,266.2
158.62,-14.232,268.9
158.51,-13.78,268.9
158.4,-13.321,273.6
158.3,-12.869,270.1
158.18,-12.405,267.8
158.07,-11.946,267
157.96,-11.488,271.1
157.85,-11.029,260.4
157.75,-10.583,265.7
157.64,-10.124,264.4
157.53,-9.6658,266.4
157.42,-9.2074,260.6
157.32,-8.7548,257.9
157.21,-8.2964,255.7
157.09,-7.8381,252.9
156.98,-7.3854,260.4
156.88,-6.9271,259.1
156.78,-6.4687,256.3
156.68,-6.0103,261.8
156.57,-5.552,260.2
156.45,-5.0936,262.7
156.34,-4.6352,256.3
156.24,-4.1769,256.8
156.13,-3.7185,247.1
156.02,-3.2544,244.3
155.91,-2.8018,262
155.81,-2.3434,258.3
155.7,-1.885,248.4
155.59,-1.4324,246.7
155.48,-0.97403,249
155.38,-0.51566,250.5
155.27,-0.057296,245.7
155.16,0.39534,246.8
155.05,0.85371,250.8
154.94,1.3121,251.9
154.83,1.7704,255.1
154.73,2.2288,247.8
154.61,2.6872,246.7
154.5,3.1398,248.8
154.39,3.6039,252.5
154.29,4.0565,257.8
154.17,4.5206,255.8
154.06,4.979,260.5
153.95,5.4316,264.5
153.84,5.89,263.9
153.73,6.3484,261.3
153.62,6.8067,267.2
153.5,7.2594,254.2
153.39,7.7177,260.6
153.27,8.1761,266.6
153.16,8.6287,255
153.06,9.0928,253.8
152.95,9.5455,253.1
152.84,10.004,252
152.73,10.462,260.9
152.61,10.915,262.5
152.51,11.373,266.8
152.39,11.826,250
152.28,12.29,255
152.15,12.748,250.3
152.04,13.201,249.7
151.93,13.659,251.8
151.81,14.118,261.5
151.7,14.576,262.5
151.58,15.034,259.7
151.46,15.487,256.8
151.34,15.94,261.5
151.22,16.398,268.6
151.11,16.856,272.4
150.99,17.315,272.6
150.88,17.773,267.5
150.75,18.226,270.5
150.64,18.684,266
150.52,19.143,257.7
150.4,19.595,259.4
150.28,20.048,258.2
150.16,20.506,260.5
150.04,20.965,260
149.91,21.417,265.3
149.79,21.87,266.4
149.67,22.322,264.9
149.55,22.781,260.4
149.41,23.233,262.3
149.28,23.686,262.9
149.15,24.144,264.1
149.01,24.591,262.4
148.88,25.05,267.6
148.75,25.508,269.8
148.62,25.961,267.6
148.48,26.419,268.3
148.34,26.872,268.6
148.21,27.319,255.3
148.09,27.777,267.1
147.94,28.224,263
147.82,28.677,266.3
147.67,29.129,266.7
147.53,29.582,268.2
147.39,30.034,267.8
147.25,30.487,273.2
147.11,30.94,269.3
146.97,31.392,263.8
146.83,31.845,280.8
146.68,32.298,272.9
146.53,32.75,288.4
146.4,33.209,293.1
146.25,33.661,296.8
146.1,34.108,294
145.96,34.561,286.3
145.8,35.013,283.1
145.65,35.472,285.3
145.5,35.919,279.1
145.34,36.366,278.4
145.18,36.824,284.4
145.02,37.271,283.9
144.84,37.729,291.9
144.68,38.182,294.2
144.51,38.623,304.2
144.34,39.076,308.2
144.17,39.528,307
144.01,39.981,318.4
143.83,40.428,329.7
143.66,40.875,320.8
143.48,41.322,319.4
143.3,41.774,315.9
143.12,42.221,323.9
142.94,42.668,316.6
142.75,43.115,316.6
142.55,43.556,322
142.37,44.009,318.7
142.17,44.45,319
141.97,44.897,318.1
141.77,45.344,316
141.57,45.785,319.6
141.37,46.226,319.8
141.17,46.673,323.2
140.95,47.114,327.6
140.74,47.567,323.6
140.51,48.002,323
140.31,48.449,325.5
140.09,48.896,324.4
139.88,49.332,320.7
139.65,49.779,312.5
139.42,50.22,317.8
139.18,50.661,317.4
138.94,51.102,320.9
138.68,51.543,324.3
138.43,51.979,325.3
138.17,52.426,328.6
137.9,52.861,326.6
137.66,53.302,320.5
137.38,53.743,315.7
137.11,54.185,302.3
136.84,54.614,302.9
136.56,55.05,312.5
136.27,55.485,313.5
135.97,55.921,316.6
135.67,56.356,315.2
135.36,56.797,313.7
135.03,57.227,309.8
134.71,57.662,302.8
134.4,58.098,300.7
134.07,58.522,297.5
133.7,58.957,304.1
133.37,59.381,307.7
133.02,59.811,304.2
132.65,60.241,304.2
132.28,60.665,302.9
131.89,61.089,305.9
131.47,61.513,300.4
131.09,61.937,293.7
130.67,62.361,284.6
130.22,62.779,288.5
129.77,63.203,280.1
129.32,63.621,283.6
128.86,64.039,275
128.38,64.458,288.4
127.88,64.876,277.9
127.38,65.294,278.7
126.86,65.707,286.2
126.32,66.114,292.8
125.76,66.526,289.2
125.2,66.927,278.5
124.61,67.334,264
123.99,67.735,267.6
123.36,68.142,269.5
122.72,68.537,268.7
122.05,68.933,273.6
121.35,69.328,266.1
120.64,69.712,274.3
119.89,70.101,267
119.11,70.485,271.3
118.31,70.863,277.2
117.45,71.236,269.5
116.59,71.608,271.8
115.69,71.981,273
114.75,72.347,272.8
113.78,72.708,272.4
112.8,73.075,268.3
111.73,73.419,276
110.65,73.763,267
109.54,74.112,268.7
108.36,74.45,272.4
107.13,74.777,274.8
105.84,75.103,264.9
104.5,75.418,243.3
103.08,75.716,261.9
101.6,76.02,266.4
100.08,76.312,270.9
98.509,76.593,268.4
96.893,76.862,270
95.185,77.126,257.7
93.421,77.378,245.6
91.576,77.613,251
-121.06,-81.927,179.8
-124.31,-82.019,173.7
-127.63,-82.076,186.7
-130.98,-82.088,173.5
-134.35,-82.093,176.7
-137.7,-82.065,174.9
-141.03,-82.03,171
-144.29,-81.939,176.8
-147.51,-81.853,186.8
-150.62,-81.727,175.2
-153.64,-81.583,177.6
-156.56,-81.412,184
-159.32,-81.211,188
-162.05,-81.011,192
-164.56,-80.787,190
-166.95,-80.535,196.2
-169.3,-80.289,188.5
-171.43,-80.002,187.4
-173.55,-79.727,192.1
-175.46,-79.418,194.9
-177.36,-79.12,188.3
-179.07,-78.793,201.5
179.27,-78.461,201.5
177.7,-78.129,193.9
176.21,-77.785,198.9
174.82,-77.435,201
173.48,-77.074,208.3
172.21,-76.708,218.4
171.02,-76.341,212.3
169.88,-75.968,222.1
168.76,-75.596,223.3
167.73,-75.212,228.2
166.75,-74.828,234.3
165.81,-74.439,238
164.93,-74.043,239.2
164.08,-73.642,231.4
163.27,-73.241,239.9
162.49,-72.84,246.9
161.75,-72.433,240.8
161.04,-72.027,246
160.39,-71.608,252
159.73,-71.201,255
159.09,-70.777,262.8
158.49,-70.359,266
157.91,-69.947,276.4
157.31,-69.528,284.6
156.77,-69.104,294.6
156.24,-68.686,305.9
155.74,-68.262,318.4
155.25,-67.832,332.3
154.78,-67.408,345.8
154.32,-66.979,358.1
153.87,-66.543,368.4
153.45,-66.119,376.3
153.03,-65.684,377.5
152.66,-65.248,385.5
152.23,-64.819,396.3
151.86,-64.389,406.1
151.48,-63.954,420.7
151.12,-63.518,423.8
150.77,-63.083,435.8
150.43,-62.636,437
150.1,-62.2,435.7
149.78,-61.765,429
149.46,-61.329,423.9
149.15,-60.882,422.7
148.85,-60.441,420.3
148.53,-60.006,422
148.27,-59.565,433.7
147.99,-59.118,431.1
147.71,-58.677,431.7
147.44,-58.235,428.8
147.18,-57.794,430.7
146.92,-57.347,424.5
146.67,-56.9,422
146.4,-56.459,417.3
146.16,-56.018,421.6
145.92,-55.571,421.9
145.69,-55.13,414.7
145.46,-54.683,408.7
145.23,-54.236,412.6
145.01,-53.789,416.9
144.79,-53.342,421.5
144.58,-52.895,413.4
144.37,-52.454,406.3
144.16,-52.002,408.8
143.96,-51.56,412.3
143.76,-51.114,406.8
143.56,-50.667,411.6
143.37,-50.22,405.2
143.18,-49.779,408.8
142.99,-49.326,401.2
142.8,-48.879,406.6
142.62,-48.426,402.1
142.44,-47.974,395.5
142.26,-47.527,408
142.08,-47.074,404.5
141.91,-46.627,393.1
141.74,-46.169,398.3
141.55,-45.722,398
141.38,-45.269,400.5
141.22,-44.822,401.2
141.07,-44.37,405.8
140.89,-43.917,395.5
140.74,-43.47,390.3
140.59,-43.018,388.9
140.42,-42.571,392.7
140.28,-42.112,384.3
140.11,-41.665,382.2
139.97,-41.207,379.1
139.81,-40.76,376.4
139.68,-40.302,372.4
139.52,-39.855,379.7
139.37,-39.391,376.6
139.22,-38.938,367.6
139.07,-38.486,382
138.92,-38.033,373.4
138.78,-37.58,366.5
138.64,-37.122,357.8
138.5,-36.675,370.2
138.36,-36.217,356.1
138.23,-35.764,344.8
138.09,-35.311,351.8
137.96,-34.859,347.1
137.82,-34.4,345.7
137.7,-33.942,337.2
137.56,-33.489,340
137.45,-33.031,339.7
137.3,-32.578,336.3
137.19,-32.131,325.3
137.06,-31.673,328.8
136.94,-31.215,326.6
136.81,-30.756,311.7
136.68,-30.298,316.2
136.56,-29.845,309.4
136.42,-29.393,314
136.3,-28.934,311.2
136.17,-28.482,313.7
136.05,-28.029,310.5
135.93,-27.576,308.9
135.81,-27.118,302.9
135.68,-26.665,305.9
135.56,-26.213,302.5
135.44,-25.749,300.1
135.32,-25.296,301.9
135.21,-24.843,296.2
135.09,-24.385,299
134.96,-23.932,290.5
134.85,-23.474,288.7
134.73,-23.021,285.8
134.62,-22.557,290.9
134.5,-22.105,285.7
134.38,-21.646,281
134.27,-21.194,281.2
134.16,-20.735,288.6
134.04,-20.283,283.3
133.95,-19.824,281.4
133.83,-19.366,283.9
133.72,-18.908,279.3
133.61,-18.449,280.7
133.48,-17.997,272.6
133.37,-17.538,274.2
133.26,-17.086,271.8
133.15,-16.627,267.8
133.04,-16.163,271.5
132.93,-15.711,267.3
132.83,-15.246,268.4
132.71,-14.788,268.7
132.61,-14.33,271.5
132.49,-13.871,265.5
132.38,-13.413,270.7
132.27,-12.955,271.3
132.16,-12.502,273.3
132.05,-12.044,267.7
131.94,-11.585,270.7
131.83,-11.133,269.6
131.73,-10.674,261.9
131.62,-10.216,262.8
131.51,-9.7575,257
131.4,-9.2991,257.6
131.29,-8.8407,258.4
131.19,-8.3824,254.6
131.08,-7.924,254.5
130.97,-7.4656,249.3
130.86,-7.013,256.2
130.75,-6.5546,249.1
130.65,-6.0963,255.1
130.54,-5.6379,249.4
130.43,-5.1795,248.5
130.33,-4.7212,255.3
130.22,-4.2628,253
130.11,-3.8102,250.2
130,-3.3518,251.1
129.89,-2.8934,251
129.78,-2.4351,252.6
129.68,-1.9767,254.6
129.56,-1.5241,255.5
129.45,-1.06,265.4
129.35,-0.60161,247.6
129.24,-0.1547,256.8
129.13,0.29794,255.4
129.02,0.76203,265.2
128.91,1.2204,252.3
128.8,1.6788,245.9
128.69,2.1314,247.6
128.58,2.5955,249
128.46,3.0539,244.6
128.35,3.5122,244.8
128.25,3.9706,246.5
128.15,4.4232,246.7
128.04,4.8816,247.5
127.93,5.34,250.9
127.82,5.7926,249
127.71,6.2452,249.6
127.61,6.7093,253
127.49,7.162,249.9
127.38,7.6261,245.1
127.27,8.0844,248.8
127.16,8.5428,253.7
127.04,8.9954,250.4
126.93,9.4538,248.7
126.82,9.9122,258.8
126.71,10.376,268.1
126.6,10.829,270.3
126.49,11.287,272.3
126.37,11.74,265.9
126.25,12.198,274.4
126.14,12.657,271.6
126.02,13.109,269.8
125.91,13.568,274.1
125.79,14.026,270.3
125.68,14.479,274.5
125.56,14.937,271
125.45,15.395,268.5
125.32,15.848,264.4
125.21,16.306,257.5
125.09,16.759,262.5
124.97,17.217,267.9
124.85,17.676,263.5
124.73,18.128,259.2
124.61,18.587,254.4
124.49,19.039,262.4
124.37,19.498,257.6
124.25,19.956,258.7
124.14,20.403,260
124.01,20.861,260.5
123.88,21.314,256.1
123.76,21.772,254.2
123.64,22.225,263.2
123.51,22.678,258
123.39,23.13,257.6
123.27,23.589,262.4
123.13,24.047,259.2
123.01,24.505,258.2
122.88,24.958,273.1
122.75,25.411,279.4
122.62,25.863,283.5
122.49,26.322,284.5
122.36,26.774,284.3
122.22,27.227,274.1
122.09,27.68,275.5
121.94,28.132,278.4
121.81,28.585,279.1
121.67,29.038,276
121.53,29.49,273
121.39,29.949,266.9
121.26,30.401,272.2
121.11,30.86,272.7
120.97,31.312,269.6
120.81,31.759,266.9
120.67,32.212,272.5
120.52,32.67,274.7
120.37,33.123,268.3
120.21,33.57,277.7
120.07,34.028,279.1
119.93,34.475,271.8
119.78,34.922,274.6
119.62,35.374,275.2
119.47,35.827,271.7
119.31,36.268,276.3
119.15,36.721,277.8
118.98,37.168,278.1
118.82,37.615,284.6
118.66,38.067,289.5
118.49,38.52,298.3
118.33,38.967,300.2
118.17,39.425,302.1
118,39.878,309.4
117.84,40.33,314.2
117.65,40.777,314.2
117.48,41.23,301.8
117.31,41.677,296.8
117.13,42.13,293
116.95,42.576,297.5
116.76,43.023,300
116.58,43.47,302.2
116.39,43.923,300.4
116.18,44.364,290.7
115.99,44.811,292.9
115.79,45.252,297.4
115.59,45.699,294.8
115.39,46.146,300.7
115.18,46.599,299.1
114.98,47.034,299.2
114.75,47.475,300.3
114.53,47.922,304.8
114.32,48.363,309.9
114.09,48.805,309.2
113.87,49.251,311.1
113.64,49.693,307.4
113.41,50.134,308.3
113.15,50.569,306
112.91,51.01,307.2
112.67,51.452,310.9
112.43,51.887,302.9
112.17,52.328,297.9
111.92,52.769,295.5
111.66,53.199,292.7
111.41,53.646,293.6
111.12,54.076,293.1
110.84,54.517,295.7
110.56,54.952,291.6
110.29,55.394,285.3
109.98,55.823,287.1
109.68,56.264,282.6
109.39,56.7,279.8
109.06,57.13,274.7
108.74,57.559,278.4
108.41,58.001,284.8
108.08,58.43,285.3
107.73,58.86,290.2
107.38,59.29,295.7
107.03,59.719,287.5
106.66,60.149,288.8
106.29,60.573,287.9
105.91,60.997,285.8
105.52,61.421,286
105.09,61.845,283
104.7,62.269,287.2
104.27,62.693,279.7
103.83,63.111,272.3
103.38,63.535,280.5
102.92,63.954,284
102.47,64.378,290.1
101.98,64.79,292.7
101.45,65.203,275.5
100.94,65.615,281.5
100.41,66.022,280.8
99.855,66.434,274.6
99.259,66.836,268.6
98.703,67.242,266.5
98.096,67.649,266.1
97.472,68.044,261.1
96.795,68.44,268.8
96.16,68.841,253.5
95.438,69.23,270.9
94.727,69.62,263.2
94.011,70.015,254
93.243,70.399,264.4
92.447,70.783,252.3
91.616,71.161,243.6
90.734,71.534,241.5
89.84,71.9,255.2
88.917,72.273,250.5
87.983,72.64,240.3
86.952,72.989,246.5
85.915,73.344,250
84.832,73.694,243.9
83.703,74.038,252.2
82.529,74.376,247.6
81.308,74.702,241.6
80.031,75.029,243.6
78.707,75.35,246.2
77.321,75.659,252.8
75.883,75.957,244.6
74.399,76.249,258.3
72.869,76.541,242.9
71.242,76.816,252
69.546,77.086,255.7
67.81,77.332,238.4
65.988,77.573,218.1
-146.38,-81.91,185.3
-149.71,-81.996,181.7
-153.03,-82.053,198.4
-156.36,-82.088,189.4
-159.72,-82.093,195.4
-163.04,-82.076,186.1
-166.36,-82.03,199.3
-169.66,-81.973,184.5
-172.9,-81.864,180.8
-176.06,-81.755,184.3
-179.06,-81.618,183.6
178.01,-81.434,185.1
175.18,-81.268,193.6
172.53,-81.051,192.9
169.9,-80.839,189.8
167.49,-80.587,209.2
165.17,-80.329,201.6
162.96,-80.059,203.4
160.87,-79.779,205.4
158.89,-79.481,207.6
157,-79.171,210.7
155.17,-78.868,220.2
153.55,-78.53,216.6
151.93,-78.209,213.5
150.44,-77.865,227.1
149.05,-77.51,230.3
147.71,-77.154,243.4
146.38,-76.799,246.5
145.22,-76.421,265.1
144.07,-76.049,269.3
142.98,-75.671,276.1
141.94,-75.287,276.1
140.96,-74.903,285.4
140.01,-74.513,293.1
139.12,-74.118,299.6
135.14,-72.107,326.1
134.48,-71.694,333.3
133.78,-71.287,345.8
133.14,-70.869,356
132.53,-70.451,367.8
131.94,-70.033,381
131.37,-69.614,391
130.83,-69.196,406.3
130.3,-68.772,411.3
129.79,-68.348,421.5
129.3,-67.918,426.2
128.82,-67.494,434.7
128.39,-67.059,440.4
127.92,-66.641,447.8
125.89,-64.481,462
125.52,-64.039,469.5
125.15,-63.604,490
124.8,-63.169,499.8
124.46,-62.733,506.3
124.13,-62.303,507.7
123.8,-61.857,505.3
123.48,-61.415,516.1
123.17,-60.98,517.6
122.87,-60.539,518.8
122.57,-60.098,523.2
122.29,-59.656,516.2
122.01,-59.215,513.7
121.73,-58.774,505.3
121.46,-58.333,500.4
121.19,-57.886,500.3
120.96,-57.439,503.9
120.68,-56.998,499.2
120.43,-56.557,490.6
120.19,-56.11,486.9
119.93,-55.669,482.4
119.71,-55.222,477.4
119.48,-54.775,458.3
119.24,-54.339,456
119.01,-53.892,451.2
118.79,-53.44,457.9
118.58,-52.993,446.9
118.37,-52.546,454.4
118.17,-52.099,444.8
117.98,-51.652,452.1
117.76,-51.205,445.2
117.56,-50.758,444.4
117.36,-50.311,444.2
117.16,-49.865,430.8
116.96,-49.418,423.5
116.78,-48.971,423.6
116.6,-48.524,426.2
116.41,-48.065,415.4
116.24,-47.624,405.8
116.06,-47.177,402.9
115.89,-46.725,401.4
115.73,-46.272,395.7
115.56,-45.819,396.2
115.38,-45.367,384.7
114.56,-43.104,377.2
114.41,-42.657,384
113.65,-40.399,348
113.51,-39.935,350.2
113.35,-39.494,344.2
113.21,-39.041,339.4
113.07,-38.583,342.2
112.92,-38.125,338.8
112.76,-37.678,338.7
112.63,-37.225,340.7
112.49,-36.772,337.3
112.35,-36.314,340.8
112.21,-35.861,327.1
112.08,-35.409,326.4
111.94,-34.956,325.9
111.81,-34.498,317.2
111.68,-34.045,322.6
111.55,-33.593,323.9
111.42,-33.134,309.7
111.29,-32.682,317.2
110.91,-31.324,318.9
110.78,-30.865,315.3
110.66,-30.413,320
110.52,-29.96,310.7
110.41,-29.502,321.8
110.28,-29.043,314.1
110.16,-28.591,315.2
110.04,-28.132,318.5
109.92,-27.68,313.2
109.8,-27.221,312.4
109.68,-26.757,296.1
109.54,-26.304,293.8
109.42,-25.84,295.5
109.3,-25.388,289
109.19,-24.929,296.2
109.07,-24.471,311.3
108.94,-24.018,302.4
108.84,-23.56,293.7
108.71,-23.107,307.2
108.6,-22.655,294.7
108.48,-22.196,294.7
108.37,-21.738,286.3
108.26,-21.285,282.1
108.15,-20.827,279.6
108.05,-20.374,277.1
107.94,-19.916,281.7
107.82,-19.458,274.9
107.7,-19.005,274.7
107.59,-18.541,280
107.48,-18.088,277.7
107.36,-17.63,282.5
107.25,-17.177,286.5
107.13,-16.719,276.7
107.02,-16.261,279.2
106.9,-15.808,275.2
106.79,-15.355,274.1
106.7,-14.891,274
106.58,-14.439,272.3
106.47,-13.98,277.1
106.37,-13.522,269.2
106.26,-13.063,268.7
106.14,-12.611,266.9
106.04,-12.141,258.2
105.93,-11.683,260.9
105.83,-11.23,261.8
105.71,-10.772,258
105.6,-10.308,257.6
105.49,-9.8491,259.9
105.38,-9.3908,262.2
105.28,-8.9267,258.8
105.17,-8.4798,255.4
105.05,-8.0157,250.5
104.94,-7.5573,251.3
104.84,-7.0989,251
104.73,-6.6406,254.3
104.63,-6.1879,253.8
104.52,-5.7296,249.1
104.41,-5.2769,254.5
104.31,-4.8186,252.6
104.2,-4.3602,252.5
104.09,-3.9076,256.6
103.99,-3.4435,258.8
103.88,-2.9908,252.7
103.77,-2.5325,261.1
103.67,-2.0741,266
103.57,-1.6215,271.3
103.46,-1.1631,259.9
103.36,-0.70474,258.5
103.25,-0.24637,263.4
103.13,0.20626,261.4
103.02,0.6589,268.7
102.9,1.1173,263.7
102.78,1.5814,264.1
102.67,2.034,271.1
102.55,2.4924,271
102.44,2.9507,272.6
102.33,3.4034,283.2
102.23,3.856,284.8
102.12,4.3201,279.9
102.02,4.7785,280.3
101.9,5.2368,273.3
101.8,5.6952,271.3
101.69,6.1593,266
101.58,6.6119,257.1
101.47,7.0703,251.5
101.36,7.5344,260.5
101.25,7.987,259
101.14,8.4397,254.7
101.04,8.898,255.2
100.92,9.3564,268.4
100.81,9.809,271.6
100.69,10.267,274.2
100.58,10.726,273.5
100.46,11.178,263.6
100.35,11.637,272.6
100.24,12.095,271.3
100.13,12.554,272.4
100.01,13.006,267.4
99.895,13.459,279.9
99.781,13.911,280.5
99.666,14.37,272.3
99.551,14.828,279.5
99.437,15.287,270.3
99.328,15.745,276.1
99.202,16.203,276.6
99.082,16.662,277.3
98.967,17.114,270.2
98.841,17.567,269.4
98.721,18.025,263.9
98.6,18.489,271.2
98.48,18.942,275.3
98.36,19.4,264.4
98.228,19.853,261.4
98.113,20.317,267.1
97.982,20.77,273
97.861,21.222,260.2
97.735,21.681,266.2
97.621,22.139,262.1
97.5,22.592,265.3
97.374,23.05,265.4
97.248,23.503,267.6
97.122,23.955,262
96.985,24.402,261.4
96.864,24.861,261.2
96.721,25.313,261.3
96.595,25.772,260.8
96.475,26.224,253.8
96.331,26.677,259.3
96.211,27.135,253.7
96.068,27.588,262.4
95.93,28.041,259.2
95.793,28.493,260.1
95.655,28.946,253.1
